Fecha,CUT,Region,Comuna,Confirmados Acumulados,Nuevos Confirmados
08-06-2020,1403,TA,Colchane,5,0
09-06-2020,1403,TA,Colchane,6,1
10-06-2020,1403,TA,Colchane,6,0
11-06-2020,1403,TA,Colchane,8,2
12-06-2020,1403,TA,Colchane,8,0
13-06-2020,1403,TA,Colchane,11,3
14-06-2020,1403,TA,Colchane,11,0
15-06-2020,1403,TA,Colchane,16,5
16-06-2020,1403,TA,Colchane,16,0
17-06-2020,1403,TA,Colchane,23,7
18-06-2020,1403,TA,Colchane,23,0
19-06-2020,1403,TA,Colchane,24,1
20-06-2020,1403,TA,Colchane,25,1
21-06-2020,1403,TA,Colchane,32,7
22-06-2020,1403,TA,Colchane,41,9
23-06-2020,1403,TA,Colchane,41,0
24-06-2020,1403,TA,Colchane,41,0
25-06-2020,1403,TA,Colchane,41,0
26-06-2020,1403,TA,Colchane,42,1
27-06-2020,1403,TA,Colchane,45,3
28-06-2020,1403,TA,Colchane,52,7
29-06-2020,1403,TA,Colchane,52,0
30-06-2020,1403,TA,Colchane,55,3
01-07-2020,1403,TA,Colchane,56,1
19-03-2020,2101,AN,Antofagasta,2,2
20-03-2020,2101,AN,Antofagasta,6,4
21-03-2020,2101,AN,Antofagasta,7,1
22-03-2020,2101,AN,Antofagasta,7,0
23-03-2020,2101,AN,Antofagasta,9,2
24-03-2020,2101,AN,Antofagasta,15,6
25-03-2020,2101,AN,Antofagasta,16,1
26-03-2020,2101,AN,Antofagasta,17,1
27-03-2020,2101,AN,Antofagasta,18,1
28-03-2020,2101,AN,Antofagasta,22,4
29-03-2020,2101,AN,Antofagasta,29,7
30-03-2020,2101,AN,Antofagasta,29,0
31-03-2020,2101,AN,Antofagasta,29,0
01-04-2020,2101,AN,Antofagasta,32,3
02-04-2020,2101,AN,Antofagasta,38,6
03-04-2020,2101,AN,Antofagasta,44,6
04-04-2020,2101,AN,Antofagasta,44,0
05-04-2020,2101,AN,Antofagasta,49,5
06-04-2020,2101,AN,Antofagasta,54,5
07-04-2020,2101,AN,Antofagasta,54,0
08-04-2020,2101,AN,Antofagasta,59,5
09-04-2020,2101,AN,Antofagasta,69,10
10-04-2020,2101,AN,Antofagasta,82,13
11-04-2020,2101,AN,Antofagasta,87,5
12-04-2020,2101,AN,Antofagasta,99,12
13-04-2020,2101,AN,Antofagasta,107,8
14-04-2020,2101,AN,Antofagasta,108,1
15-04-2020,2101,AN,Antofagasta,120,12
16-04-2020,2101,AN,Antofagasta,131,11
17-04-2020,2101,AN,Antofagasta,144,13
18-04-2020,2101,AN,Antofagasta,153,9
19-04-2020,2101,AN,Antofagasta,166,13
20-04-2020,2101,AN,Antofagasta,179,13
21-04-2020,2101,AN,Antofagasta,199,20
22-04-2020,2101,AN,Antofagasta,225,26
23-04-2020,2101,AN,Antofagasta,237,12
24-04-2020,2101,AN,Antofagasta,255,18
25-04-2020,2101,AN,Antofagasta,269,14
26-04-2020,2101,AN,Antofagasta,291,22
27-04-2020,2101,AN,Antofagasta,297,6
28-04-2020,2101,AN,Antofagasta,312,15
29-04-2020,2101,AN,Antofagasta,334,22
30-04-2020,2101,AN,Antofagasta,354,20
01-05-2020,2101,AN,Antofagasta,372,18
02-05-2020,2101,AN,Antofagasta,429,57
03-05-2020,2101,AN,Antofagasta,464,35
04-05-2020,2101,AN,Antofagasta,480,16
05-05-2020,2101,AN,Antofagasta,514,34
06-05-2020,2101,AN,Antofagasta,547,33
07-05-2020,2101,AN,Antofagasta,581,34
08-05-2020,2101,AN,Antofagasta,598,17
09-05-2020,2101,AN,Antofagasta,617,19
10-05-2020,2101,AN,Antofagasta,626,9
11-05-2020,2101,AN,Antofagasta,654,28
12-05-2020,2101,AN,Antofagasta,689,35
13-05-2020,2101,AN,Antofagasta,769,80
14-05-2020,2101,AN,Antofagasta,809,40
15-05-2020,2101,AN,Antofagasta,841,32
16-05-2020,2101,AN,Antofagasta,891,50
17-05-2020,2101,AN,Antofagasta,929,38
18-05-2020,2101,AN,Antofagasta,996,67
19-05-2020,2101,AN,Antofagasta,1030,34
20-05-2020,2101,AN,Antofagasta,1069,39
21-05-2020,2101,AN,Antofagasta,1097,28
22-05-2020,2101,AN,Antofagasta,1141,44
23-05-2020,2101,AN,Antofagasta,1171,30
24-05-2020,2101,AN,Antofagasta,1206,35
25-05-2020,2101,AN,Antofagasta,1242,36
26-05-2020,2101,AN,Antofagasta,1262,20
27-05-2020,2101,AN,Antofagasta,1311,49
28-05-2020,2101,AN,Antofagasta,1340,29
29-05-2020,2101,AN,Antofagasta,1392,52
30-05-2020,2101,AN,Antofagasta,1468,76
31-05-2020,2101,AN,Antofagasta,1508,40
01-06-2020,2101,AN,Antofagasta,1541,33
02-06-2020,2101,AN,Antofagasta,1567,26
03-06-2020,2101,AN,Antofagasta,1594,27
04-06-2020,2101,AN,Antofagasta,1654,60
05-06-2020,2101,AN,Antofagasta,1685,31
06-06-2020,2101,AN,Antofagasta,1728,43
07-06-2020,2101,AN,Antofagasta,1770,42
08-06-2020,2101,AN,Antofagasta,1800,30
09-06-2020,2101,AN,Antofagasta,1854,54
10-06-2020,2101,AN,Antofagasta,1904,50
11-06-2020,2101,AN,Antofagasta,1955,51
12-06-2020,2101,AN,Antofagasta,1989,34
13-06-2020,2101,AN,Antofagasta,2051,62
14-06-2020,2101,AN,Antofagasta,2123,72
15-06-2020,2101,AN,Antofagasta,2184,61
16-06-2020,2101,AN,Antofagasta,2220,36
17-06-2020,2101,AN,Antofagasta,2321,101
18-06-2020,2101,AN,Antofagasta,2412,91
19-06-2020,2101,AN,Antofagasta,2527,115
20-06-2020,2101,AN,Antofagasta,2641,114
21-06-2020,2101,AN,Antofagasta,2712,71
22-06-2020,2101,AN,Antofagasta,2788,76
23-06-2020,2101,AN,Antofagasta,2887,99
24-06-2020,2101,AN,Antofagasta,2980,93
25-06-2020,2101,AN,Antofagasta,3100,120
26-06-2020,2101,AN,Antofagasta,3190,90
27-06-2020,2101,AN,Antofagasta,3291,101
28-06-2020,2101,AN,Antofagasta,3393,102
29-06-2020,2101,AN,Antofagasta,3495,102
30-06-2020,2101,AN,Antofagasta,3582,87
01-07-2020,2101,AN,Antofagasta,3665,83
06-04-2020,2102,AN,Mejillones,1,1
07-04-2020,2102,AN,Mejillones,1,0
08-04-2020,2102,AN,Mejillones,2,1
09-04-2020,2102,AN,Mejillones,4,2
10-04-2020,2102,AN,Mejillones,6,2
11-04-2020,2102,AN,Mejillones,6,0
12-04-2020,2102,AN,Mejillones,9,3
13-04-2020,2102,AN,Mejillones,11,2
14-04-2020,2102,AN,Mejillones,12,1
15-04-2020,2102,AN,Mejillones,14,2
16-04-2020,2102,AN,Mejillones,17,3
17-04-2020,2102,AN,Mejillones,18,1
18-04-2020,2102,AN,Mejillones,20,2
19-04-2020,2102,AN,Mejillones,27,7
20-04-2020,2102,AN,Mejillones,27,0
21-04-2020,2102,AN,Mejillones,32,5
22-04-2020,2102,AN,Mejillones,37,5
23-04-2020,2102,AN,Mejillones,37,0
24-04-2020,2102,AN,Mejillones,43,6
25-04-2020,2102,AN,Mejillones,44,1
26-04-2020,2102,AN,Mejillones,63,19
27-04-2020,2102,AN,Mejillones,65,2
28-04-2020,2102,AN,Mejillones,66,1
29-04-2020,2102,AN,Mejillones,71,5
30-04-2020,2102,AN,Mejillones,76,5
01-05-2020,2102,AN,Mejillones,90,14
02-05-2020,2102,AN,Mejillones,116,26
03-05-2020,2102,AN,Mejillones,125,9
04-05-2020,2102,AN,Mejillones,125,0
05-05-2020,2102,AN,Mejillones,131,6
06-05-2020,2102,AN,Mejillones,131,0
07-05-2020,2102,AN,Mejillones,132,1
08-05-2020,2102,AN,Mejillones,134,2
09-05-2020,2102,AN,Mejillones,134,0
10-05-2020,2102,AN,Mejillones,145,11
11-05-2020,2102,AN,Mejillones,150,5
12-05-2020,2102,AN,Mejillones,160,10
13-05-2020,2102,AN,Mejillones,164,4
14-05-2020,2102,AN,Mejillones,172,8
15-05-2020,2102,AN,Mejillones,174,2
16-05-2020,2102,AN,Mejillones,191,17
17-05-2020,2102,AN,Mejillones,191,0
18-05-2020,2102,AN,Mejillones,191,0
19-05-2020,2102,AN,Mejillones,195,4
20-05-2020,2102,AN,Mejillones,220,25
21-05-2020,2102,AN,Mejillones,223,3
22-05-2020,2102,AN,Mejillones,226,3
23-05-2020,2102,AN,Mejillones,227,1
24-05-2020,2102,AN,Mejillones,227,0
25-05-2020,2102,AN,Mejillones,227,0
26-05-2020,2102,AN,Mejillones,227,0
27-05-2020,2102,AN,Mejillones,230,3
28-05-2020,2102,AN,Mejillones,238,8
29-05-2020,2102,AN,Mejillones,246,8
30-05-2020,2102,AN,Mejillones,250,4
31-05-2020,2102,AN,Mejillones,260,10
01-06-2020,2102,AN,Mejillones,263,3
02-06-2020,2102,AN,Mejillones,265,2
03-06-2020,2102,AN,Mejillones,268,3
04-06-2020,2102,AN,Mejillones,274,6
05-06-2020,2102,AN,Mejillones,275,1
06-06-2020,2102,AN,Mejillones,281,6
07-06-2020,2102,AN,Mejillones,281,0
08-06-2020,2102,AN,Mejillones,287,6
09-06-2020,2102,AN,Mejillones,297,10
10-06-2020,2102,AN,Mejillones,297,0
11-06-2020,2102,AN,Mejillones,301,4
12-06-2020,2102,AN,Mejillones,303,2
13-06-2020,2102,AN,Mejillones,303,0
14-06-2020,2102,AN,Mejillones,309,6
15-06-2020,2102,AN,Mejillones,310,1
16-06-2020,2102,AN,Mejillones,311,1
17-06-2020,2102,AN,Mejillones,324,13
18-06-2020,2102,AN,Mejillones,331,7
19-06-2020,2102,AN,Mejillones,331,0
20-06-2020,2102,AN,Mejillones,346,15
21-06-2020,2102,AN,Mejillones,346,0
22-06-2020,2102,AN,Mejillones,363,17
23-06-2020,2102,AN,Mejillones,363,0
24-06-2020,2102,AN,Mejillones,364,1
25-06-2020,2102,AN,Mejillones,369,5
26-06-2020,2102,AN,Mejillones,372,3
27-06-2020,2102,AN,Mejillones,389,17
28-06-2020,2102,AN,Mejillones,391,2
29-06-2020,2102,AN,Mejillones,402,11
30-06-2020,2102,AN,Mejillones,413,11
01-07-2020,2102,AN,Mejillones,420,7
07-05-2020,2103,AN,Sierra Gorda,2,2
08-05-2020,2103,AN,Sierra Gorda,2,0
09-05-2020,2103,AN,Sierra Gorda,2,0
10-05-2020,2103,AN,Sierra Gorda,2,0
11-05-2020,2103,AN,Sierra Gorda,2,0
12-05-2020,2103,AN,Sierra Gorda,6,4
13-05-2020,2103,AN,Sierra Gorda,6,0
14-05-2020,2103,AN,Sierra Gorda,6,0
15-05-2020,2103,AN,Sierra Gorda,7,1
16-05-2020,2103,AN,Sierra Gorda,7,0
17-05-2020,2103,AN,Sierra Gorda,7,0
18-05-2020,2103,AN,Sierra Gorda,9,2
19-05-2020,2103,AN,Sierra Gorda,9,0
20-05-2020,2103,AN,Sierra Gorda,9,0
21-05-2020,2103,AN,Sierra Gorda,9,0
22-05-2020,2103,AN,Sierra Gorda,11,2
23-05-2020,2103,AN,Sierra Gorda,11,0
24-05-2020,2103,AN,Sierra Gorda,12,1
25-05-2020,2103,AN,Sierra Gorda,13,1
26-05-2020,2103,AN,Sierra Gorda,13,0
27-05-2020,2103,AN,Sierra Gorda,13,0
28-05-2020,2103,AN,Sierra Gorda,13,0
29-05-2020,2103,AN,Sierra Gorda,13,0
30-05-2020,2103,AN,Sierra Gorda,14,1
31-05-2020,2103,AN,Sierra Gorda,14,0
01-06-2020,2103,AN,Sierra Gorda,14,0
02-06-2020,2103,AN,Sierra Gorda,15,1
03-06-2020,2103,AN,Sierra Gorda,16,1
04-06-2020,2103,AN,Sierra Gorda,16,0
05-06-2020,2103,AN,Sierra Gorda,16,0
06-06-2020,2103,AN,Sierra Gorda,16,0
07-06-2020,2103,AN,Sierra Gorda,16,0
08-06-2020,2103,AN,Sierra Gorda,21,5
09-06-2020,2103,AN,Sierra Gorda,21,0
10-06-2020,2103,AN,Sierra Gorda,21,0
11-06-2020,2103,AN,Sierra Gorda,21,0
12-06-2020,2103,AN,Sierra Gorda,26,5
13-06-2020,2103,AN,Sierra Gorda,27,1
14-06-2020,2103,AN,Sierra Gorda,27,0
15-06-2020,2103,AN,Sierra Gorda,36,9
16-06-2020,2103,AN,Sierra Gorda,36,0
17-06-2020,2103,AN,Sierra Gorda,39,3
18-06-2020,2103,AN,Sierra Gorda,40,1
19-06-2020,2103,AN,Sierra Gorda,40,0
20-06-2020,2103,AN,Sierra Gorda,40,0
21-06-2020,2103,AN,Sierra Gorda,40,0
22-06-2020,2103,AN,Sierra Gorda,43,3
23-06-2020,2103,AN,Sierra Gorda,44,1
24-06-2020,2103,AN,Sierra Gorda,44,0
25-06-2020,2103,AN,Sierra Gorda,44,0
26-06-2020,2103,AN,Sierra Gorda,44,0
27-06-2020,2103,AN,Sierra Gorda,44,0
28-06-2020,2103,AN,Sierra Gorda,44,0
29-06-2020,2103,AN,Sierra Gorda,45,1
30-06-2020,2103,AN,Sierra Gorda,45,0
01-07-2020,2103,AN,Sierra Gorda,46,1
08-04-2020,2104,AN,Taltal,1,1
09-04-2020,2104,AN,Taltal,1,0
10-04-2020,2104,AN,Taltal,3,2
11-04-2020,2104,AN,Taltal,3,0
12-04-2020,2104,AN,Taltal,3,0
13-04-2020,2104,AN,Taltal,3,0
14-04-2020,2104,AN,Taltal,3,0
15-04-2020,2104,AN,Taltal,7,4
16-04-2020,2104,AN,Taltal,7,0
17-04-2020,2104,AN,Taltal,7,0
18-04-2020,2104,AN,Taltal,7,0
19-04-2020,2104,AN,Taltal,7,0
20-04-2020,2104,AN,Taltal,7,0
21-04-2020,2104,AN,Taltal,7,0
22-04-2020,2104,AN,Taltal,7,0
23-04-2020,2104,AN,Taltal,7,0
24-04-2020,2104,AN,Taltal,7,0
25-04-2020,2104,AN,Taltal,7,0
26-04-2020,2104,AN,Taltal,7,0
27-04-2020,2104,AN,Taltal,7,0
28-04-2020,2104,AN,Taltal,7,0
29-04-2020,2104,AN,Taltal,7,0
30-04-2020,2104,AN,Taltal,7,0
01-05-2020,2104,AN,Taltal,7,0
02-05-2020,2104,AN,Taltal,7,0
03-05-2020,2104,AN,Taltal,8,1
04-05-2020,2104,AN,Taltal,8,0
05-05-2020,2104,AN,Taltal,8,0
06-05-2020,2104,AN,Taltal,8,0
07-05-2020,2104,AN,Taltal,8,0
08-05-2020,2104,AN,Taltal,8,0
09-05-2020,2104,AN,Taltal,8,0
10-05-2020,2104,AN,Taltal,9,1
11-05-2020,2104,AN,Taltal,9,0
12-05-2020,2104,AN,Taltal,10,1
13-05-2020,2104,AN,Taltal,10,0
14-05-2020,2104,AN,Taltal,12,2
15-05-2020,2104,AN,Taltal,16,4
16-05-2020,2104,AN,Taltal,16,0
17-05-2020,2104,AN,Taltal,17,1
18-05-2020,2104,AN,Taltal,17,0
19-05-2020,2104,AN,Taltal,17,0
20-05-2020,2104,AN,Taltal,22,5
21-05-2020,2104,AN,Taltal,22,0
22-05-2020,2104,AN,Taltal,22,0
23-05-2020,2104,AN,Taltal,22,0
24-05-2020,2104,AN,Taltal,23,1
25-05-2020,2104,AN,Taltal,24,1
26-05-2020,2104,AN,Taltal,24,0
27-05-2020,2104,AN,Taltal,24,0
28-05-2020,2104,AN,Taltal,24,0
29-05-2020,2104,AN,Taltal,25,1
30-05-2020,2104,AN,Taltal,25,0
31-05-2020,2104,AN,Taltal,32,7
01-06-2020,2104,AN,Taltal,32,0
02-06-2020,2104,AN,Taltal,32,0
03-06-2020,2104,AN,Taltal,32,0
04-06-2020,2104,AN,Taltal,33,1
05-06-2020,2104,AN,Taltal,34,1
06-06-2020,2104,AN,Taltal,37,3
07-06-2020,2104,AN,Taltal,37,0
08-06-2020,2104,AN,Taltal,37,0
09-06-2020,2104,AN,Taltal,37,0
10-06-2020,2104,AN,Taltal,37,0
11-06-2020,2104,AN,Taltal,37,0
12-06-2020,2104,AN,Taltal,42,5
13-06-2020,2104,AN,Taltal,42,0
14-06-2020,2104,AN,Taltal,42,0
15-06-2020,2104,AN,Taltal,42,0
16-06-2020,2104,AN,Taltal,45,3
17-06-2020,2104,AN,Taltal,46,1
18-06-2020,2104,AN,Taltal,46,0
19-06-2020,2104,AN,Taltal,48,2
20-06-2020,2104,AN,Taltal,50,2
21-06-2020,2104,AN,Taltal,56,6
22-06-2020,2104,AN,Taltal,56,0
23-06-2020,2104,AN,Taltal,56,0
24-06-2020,2104,AN,Taltal,56,0
25-06-2020,2104,AN,Taltal,56,0
26-06-2020,2104,AN,Taltal,56,0
27-06-2020,2104,AN,Taltal,56,0
28-06-2020,2104,AN,Taltal,59,3
29-06-2020,2104,AN,Taltal,60,1
30-06-2020,2104,AN,Taltal,60,0
01-07-2020,2104,AN,Taltal,65,5
14-03-2020,2201,AN,Calama,2,2
15-03-2020,2201,AN,Calama,2,0
16-03-2020,2201,AN,Calama,2,0
17-03-2020,2201,AN,Calama,2,0
18-03-2020,2201,AN,Calama,2,0
19-03-2020,2201,AN,Calama,2,0
20-03-2020,2201,AN,Calama,2,0
21-03-2020,2201,AN,Calama,2,0
22-03-2020,2201,AN,Calama,2,0
23-03-2020,2201,AN,Calama,2,0
24-03-2020,2201,AN,Calama,2,0
25-03-2020,2201,AN,Calama,2,0
26-03-2020,2201,AN,Calama,2,0
27-03-2020,2201,AN,Calama,3,1
28-03-2020,2201,AN,Calama,3,0
29-03-2020,2201,AN,Calama,3,0
30-03-2020,2201,AN,Calama,3,0
31-03-2020,2201,AN,Calama,3,0
01-04-2020,2201,AN,Calama,3,0
02-04-2020,2201,AN,Calama,5,2
03-04-2020,2201,AN,Calama,5,0
04-04-2020,2201,AN,Calama,6,1
05-04-2020,2201,AN,Calama,6,0
06-04-2020,2201,AN,Calama,7,1
07-04-2020,2201,AN,Calama,8,1
08-04-2020,2201,AN,Calama,9,1
09-04-2020,2201,AN,Calama,12,3
10-04-2020,2201,AN,Calama,13,1
11-04-2020,2201,AN,Calama,15,2
12-04-2020,2201,AN,Calama,20,5
13-04-2020,2201,AN,Calama,20,0
14-04-2020,2201,AN,Calama,20,0
15-04-2020,2201,AN,Calama,21,1
16-04-2020,2201,AN,Calama,21,0
17-04-2020,2201,AN,Calama,21,0
18-04-2020,2201,AN,Calama,24,3
19-04-2020,2201,AN,Calama,25,1
20-04-2020,2201,AN,Calama,25,0
21-04-2020,2201,AN,Calama,28,3
22-04-2020,2201,AN,Calama,32,4
23-04-2020,2201,AN,Calama,33,1
24-04-2020,2201,AN,Calama,34,1
25-04-2020,2201,AN,Calama,41,7
26-04-2020,2201,AN,Calama,50,9
27-04-2020,2201,AN,Calama,54,4
28-04-2020,2201,AN,Calama,59,5
29-04-2020,2201,AN,Calama,63,4
30-04-2020,2201,AN,Calama,68,5
01-05-2020,2201,AN,Calama,68,0
02-05-2020,2201,AN,Calama,68,0
03-05-2020,2201,AN,Calama,79,11
04-05-2020,2201,AN,Calama,82,3
05-05-2020,2201,AN,Calama,86,4
06-05-2020,2201,AN,Calama,91,5
07-05-2020,2201,AN,Calama,94,3
08-05-2020,2201,AN,Calama,103,9
09-05-2020,2201,AN,Calama,106,3
10-05-2020,2201,AN,Calama,112,6
11-05-2020,2201,AN,Calama,115,3
12-05-2020,2201,AN,Calama,141,26
13-05-2020,2201,AN,Calama,149,8
14-05-2020,2201,AN,Calama,155,6
15-05-2020,2201,AN,Calama,168,13
16-05-2020,2201,AN,Calama,170,2
17-05-2020,2201,AN,Calama,207,37
18-05-2020,2201,AN,Calama,213,6
19-05-2020,2201,AN,Calama,220,7
20-05-2020,2201,AN,Calama,230,10
21-05-2020,2201,AN,Calama,244,14
22-05-2020,2201,AN,Calama,254,10
23-05-2020,2201,AN,Calama,273,19
24-05-2020,2201,AN,Calama,280,7
25-05-2020,2201,AN,Calama,300,20
26-05-2020,2201,AN,Calama,325,25
27-05-2020,2201,AN,Calama,343,18
28-05-2020,2201,AN,Calama,404,61
29-05-2020,2201,AN,Calama,412,8
30-05-2020,2201,AN,Calama,437,25
31-05-2020,2201,AN,Calama,469,32
01-06-2020,2201,AN,Calama,489,20
02-06-2020,2201,AN,Calama,520,31
03-06-2020,2201,AN,Calama,552,32
04-06-2020,2201,AN,Calama,608,56
05-06-2020,2201,AN,Calama,636,28
06-06-2020,2201,AN,Calama,686,50
07-06-2020,2201,AN,Calama,757,71
08-06-2020,2201,AN,Calama,791,34
09-06-2020,2201,AN,Calama,881,90
10-06-2020,2201,AN,Calama,981,100
11-06-2020,2201,AN,Calama,1105,124
12-06-2020,2201,AN,Calama,1183,78
13-06-2020,2201,AN,Calama,1253,70
14-06-2020,2201,AN,Calama,1408,155
15-06-2020,2201,AN,Calama,1597,189
16-06-2020,2201,AN,Calama,1637,40
17-06-2020,2201,AN,Calama,2105,468
18-06-2020,2201,AN,Calama,2274,169
19-06-2020,2201,AN,Calama,2455,181
20-06-2020,2201,AN,Calama,2686,231
21-06-2020,2201,AN,Calama,2846,160
22-06-2020,2201,AN,Calama,2968,122
23-06-2020,2201,AN,Calama,3140,172
24-06-2020,2201,AN,Calama,3261,121
25-06-2020,2201,AN,Calama,3410,149
26-06-2020,2201,AN,Calama,3517,107
27-06-2020,2201,AN,Calama,3665,148
28-06-2020,2201,AN,Calama,3826,161
29-06-2020,2201,AN,Calama,3999,173
30-06-2020,2201,AN,Calama,4100,101
01-07-2020,2201,AN,Calama,4219,119
08-06-2020,2202,AN,Ollagüe,2,2
09-06-2020,2202,AN,Ollagüe,2,0
10-06-2020,2202,AN,Ollagüe,2,0
11-06-2020,2202,AN,Ollagüe,2,0
12-06-2020,2202,AN,Ollagüe,2,0
13-06-2020,2202,AN,Ollagüe,4,2
14-06-2020,2202,AN,Ollagüe,4,0
15-06-2020,2202,AN,Ollagüe,4,0
16-06-2020,2202,AN,Ollagüe,4,0
17-06-2020,2202,AN,Ollagüe,4,0
18-06-2020,2202,AN,Ollagüe,4,0
19-06-2020,2202,AN,Ollagüe,4,0
20-06-2020,2202,AN,Ollagüe,4,0
21-06-2020,2202,AN,Ollagüe,4,0
22-06-2020,2202,AN,Ollagüe,4,0
23-06-2020,2202,AN,Ollagüe,4,0
24-06-2020,2202,AN,Ollagüe,4,0
25-06-2020,2202,AN,Ollagüe,8,4
26-06-2020,2202,AN,Ollagüe,8,0
27-06-2020,2202,AN,Ollagüe,8,0
28-06-2020,2202,AN,Ollagüe,8,0
29-06-2020,2202,AN,Ollagüe,8,0
30-06-2020,2202,AN,Ollagüe,8,0
01-07-2020,2202,AN,Ollagüe,8,0
30-03-2020,2203,AN,San Pedro de Atacama,1,1
31-03-2020,2203,AN,San Pedro de Atacama,1,0
01-04-2020,2203,AN,San Pedro de Atacama,2,1
02-04-2020,2203,AN,San Pedro de Atacama,2,0
03-04-2020,2203,AN,San Pedro de Atacama,3,1
04-04-2020,2203,AN,San Pedro de Atacama,3,0
05-04-2020,2203,AN,San Pedro de Atacama,3,0
06-04-2020,2203,AN,San Pedro de Atacama,4,1
07-04-2020,2203,AN,San Pedro de Atacama,4,0
08-04-2020,2203,AN,San Pedro de Atacama,4,0
09-04-2020,2203,AN,San Pedro de Atacama,4,0
10-04-2020,2203,AN,San Pedro de Atacama,4,0
11-04-2020,2203,AN,San Pedro de Atacama,4,0
12-04-2020,2203,AN,San Pedro de Atacama,4,0
13-04-2020,2203,AN,San Pedro de Atacama,4,0
14-04-2020,2203,AN,San Pedro de Atacama,4,0
15-04-2020,2203,AN,San Pedro de Atacama,4,0
16-04-2020,2203,AN,San Pedro de Atacama,4,0
17-04-2020,2203,AN,San Pedro de Atacama,4,0
18-04-2020,2203,AN,San Pedro de Atacama,4,0
19-04-2020,2203,AN,San Pedro de Atacama,4,0
20-04-2020,2203,AN,San Pedro de Atacama,4,0
21-04-2020,2203,AN,San Pedro de Atacama,4,0
22-04-2020,2203,AN,San Pedro de Atacama,4,0
23-04-2020,2203,AN,San Pedro de Atacama,4,0
24-04-2020,2203,AN,San Pedro de Atacama,4,0
25-04-2020,2203,AN,San Pedro de Atacama,4,0
26-04-2020,2203,AN,San Pedro de Atacama,4,0
27-04-2020,2203,AN,San Pedro de Atacama,4,0
28-04-2020,2203,AN,San Pedro de Atacama,4,0
29-04-2020,2203,AN,San Pedro de Atacama,4,0
30-04-2020,2203,AN,San Pedro de Atacama,4,0
01-05-2020,2203,AN,San Pedro de Atacama,4,0
02-05-2020,2203,AN,San Pedro de Atacama,4,0
03-05-2020,2203,AN,San Pedro de Atacama,4,0
04-05-2020,2203,AN,San Pedro de Atacama,4,0
05-05-2020,2203,AN,San Pedro de Atacama,4,0
06-05-2020,2203,AN,San Pedro de Atacama,4,0
07-05-2020,2203,AN,San Pedro de Atacama,4,0
08-05-2020,2203,AN,San Pedro de Atacama,4,0
09-05-2020,2203,AN,San Pedro de Atacama,4,0
10-05-2020,2203,AN,San Pedro de Atacama,4,0
11-05-2020,2203,AN,San Pedro de Atacama,4,0
12-05-2020,2203,AN,San Pedro de Atacama,4,0
13-05-2020,2203,AN,San Pedro de Atacama,4,0
14-05-2020,2203,AN,San Pedro de Atacama,4,0
15-05-2020,2203,AN,San Pedro de Atacama,4,0
16-05-2020,2203,AN,San Pedro de Atacama,4,0
17-05-2020,2203,AN,San Pedro de Atacama,4,0
18-05-2020,2203,AN,San Pedro de Atacama,4,0
19-05-2020,2203,AN,San Pedro de Atacama,4,0
20-05-2020,2203,AN,San Pedro de Atacama,4,0
21-05-2020,2203,AN,San Pedro de Atacama,5,1
22-05-2020,2203,AN,San Pedro de Atacama,5,0
23-05-2020,2203,AN,San Pedro de Atacama,5,0
24-05-2020,2203,AN,San Pedro de Atacama,5,0
25-05-2020,2203,AN,San Pedro de Atacama,5,0
26-05-2020,2203,AN,San Pedro de Atacama,5,0
27-05-2020,2203,AN,San Pedro de Atacama,5,0
28-05-2020,2203,AN,San Pedro de Atacama,8,3
29-05-2020,2203,AN,San Pedro de Atacama,8,0
30-05-2020,2203,AN,San Pedro de Atacama,8,0
31-05-2020,2203,AN,San Pedro de Atacama,8,0
01-06-2020,2203,AN,San Pedro de Atacama,8,0
02-06-2020,2203,AN,San Pedro de Atacama,8,0
03-06-2020,2203,AN,San Pedro de Atacama,11,3
04-06-2020,2203,AN,San Pedro de Atacama,12,1
05-06-2020,2203,AN,San Pedro de Atacama,12,0
06-06-2020,2203,AN,San Pedro de Atacama,14,2
07-06-2020,2203,AN,San Pedro de Atacama,14,0
08-06-2020,2203,AN,San Pedro de Atacama,18,4
09-06-2020,2203,AN,San Pedro de Atacama,18,0
10-06-2020,2203,AN,San Pedro de Atacama,18,0
11-06-2020,2203,AN,San Pedro de Atacama,24,6
12-06-2020,2203,AN,San Pedro de Atacama,24,0
13-06-2020,2203,AN,San Pedro de Atacama,30,6
14-06-2020,2203,AN,San Pedro de Atacama,35,5
15-06-2020,2203,AN,San Pedro de Atacama,36,1
16-06-2020,2203,AN,San Pedro de Atacama,38,2
17-06-2020,2203,AN,San Pedro de Atacama,39,1
18-06-2020,2203,AN,San Pedro de Atacama,40,1
19-06-2020,2203,AN,San Pedro de Atacama,40,0
20-06-2020,2203,AN,San Pedro de Atacama,47,7
21-06-2020,2203,AN,San Pedro de Atacama,57,10
22-06-2020,2203,AN,San Pedro de Atacama,64,7
23-06-2020,2203,AN,San Pedro de Atacama,65,1
24-06-2020,2203,AN,San Pedro de Atacama,75,10
25-06-2020,2203,AN,San Pedro de Atacama,76,1
26-06-2020,2203,AN,San Pedro de Atacama,83,7
27-06-2020,2203,AN,San Pedro de Atacama,83,0
28-06-2020,2203,AN,San Pedro de Atacama,84,1
29-06-2020,2203,AN,San Pedro de Atacama,110,26
30-06-2020,2203,AN,San Pedro de Atacama,110,0
01-07-2020,2203,AN,San Pedro de Atacama,114,4
