ID_C_AUC,NOMBRE,COD_REGION,COD_COMUNA,COMUNA,X1,Y1,X2,Y2,X3,Y3,X4,Y4
2203,Panquehue,5,5702,CATEMU,-7886733.83148616,-3865996.88237001,-7887921.90657376,-3865975.97270241,-7887901.04085853,-3864782.30174447,-7886713.08543407,-3864803.20210698
2204,Panquehue,5,5704,PANQUEHUE,-7885545.74714236,-3866017.67177533,-7886733.83148616,-3865996.88237001,-7886713.08543407,-3864803.20210698,-7885525.12075723,-3864823.98226068
2205,Panquehue,5,5704,PANQUEHUE,-7885545.74714236,-3866017.67177533,-7885525.12075723,-3864823.98226068,-7884337.14688132,-3864844.64220174,-7884357.6535957,-3866038.34091454
2206,Curimón,5,5706,SANTA MARÍA,-7867723.40751997,-3866315.07883957,-7868911.62430433,-3866296.0938139,-7868892.6736445,-3865102.28039212,-7867704.57658163,-3865121.2569685
2207,El LLano,5,5706,SANTA MARÍA,-7864158.70696579,-3866371.31197878,-7865346.94879731,-3866352.68792547,-7865328.35731232,-3865158.84931632,-7864140.23521261,-3865177.46508087
2208,Las Golondrinas,5,5304,SAN ESTEBAN,-7857029.08475729,-3866480.52922994,-7858217.37524167,-3866462.62721302,-7858199.50219802,-3865268.73967402,-7857011.33146549,-3865286.63372329
2209,El Higueral,5,5304,SAN ESTEBAN,-7855840.78635099,-3866498.31089583,-7857029.08475729,-3866480.52922994,-7857011.33146549,-3865286.63372329,-7855823.1528143,-3865304.40747506
2210,El Higueral,5,5304,SAN ESTEBAN,-7854652.48007616,-3866515.97220743,-7855840.78635099,-3866498.31089583,-7855823.1528143,-3865304.40747506,-7854634.96629782,-3865322.06092607
2211,El Higueral,5,5304,SAN ESTEBAN,-7853464.16598621,-3866533.5131615,-7854652.48007616,-3866515.97220743,-7854634.96629782,-3865322.06092607,-7853446.77196944,-3865339.59407308
2212,Quintero,5,5107,QUINTERO,-7962778.05714409,-3865609.49317087,-7963965.54843983,-3865580.88292749,-7963937.02049444,-3864387.79975933,-7962749.6486256,-3864416.39727645
2213,Quintero,5,5107,QUINTERO,-7961590.55317907,-3865637.98338838,-7962778.05714409,-3865609.49317087,-7962749.6486256,-3864416.39727645,-7961562.26409269,-3864444.87482099
2214,Las Ventanas - Caleta Horcón - Loncura,5,5107,QUINTERO,-7958027.96580006,-3865722.7338336,-7959215.50745388,-3865694.60372493,-7959187.45724726,-3864501.46997152,-7958000.03504105,-3864529.58756712
2215,Las Ventanas - Caleta Horcón - Loncura,5,5107,QUINTERO,-7956840.41168966,-3865750.74389564,-7958027.96580006,-3865722.7338336,-7958000.03504105,-3864529.58756712,-7956812.60038338,-3864557.58516942
2216,Quillota - La Calera - La Cruz - Hijuelas,5,5502,CALERA,-7925959.80685612,-3866436.85277923,-7927147.66616055,-3866411.96566679,-7927122.84277471,-3865218.51278209,-7925935.10304861,-3865243.38882198
2217,Quillota - La Calera - La Cruz - Hijuelas,5,5502,CALERA,-7924771.9365322,-3866461.61971415,-7925959.80685612,-3866436.85277923,-7925935.10304861,-3865243.38882198,-7924747.35230758,-3865268.14473776
2218,Quillota - La Calera - La Cruz - Hijuelas,5,5502,CALERA,-7923584.05524209,-3866486.26646702,-7924771.9365322,-3866461.61971415,-7924747.35230758,-3865268.14473776,-7923559.59060486,-3865292.78052487
2219,Quillota - La Calera - La Cruz - Hijuelas,5,5502,CALERA,-7922396.16303905,-3866510.79303331,-7923584.05524209,-3866486.26646702,-7923559.59060486,-3865292.78052487,-7922371.8179937,-3865317.29617882
2220,Quillota - La Calera - La Cruz - Hijuelas,5,5502,CALERA,-7921208.25997635,-3866535.19940853,-7922396.16303905,-3866510.79303331,-7922371.8179937,-3865317.29617882,-7921184.03452736,-3865341.6916951
2221,Catemu,5,5702,CATEMU,-7899824.20860069,-3866953.95649373,-7901012.29802341,-3866931.71430181,-7900990.10637529,-3865738.03016042,-7899802.13662566,-3865760.26245521
2222,Catemu,5,5702,CATEMU,-7898636.10933113,-3866976.0784133,-7899824.20860069,-3866953.95649373,-7899802.13662566,-3865760.26245521,-7898614.15703323,-3865782.37453112
2223,Catemu,5,5702,CATEMU,-7898636.10933113,-3866976.0784133,-7898614.15703323,-3865782.37453112,-7897426.16765135,-3865804.36638408,-7897448.00026806,-3866998.08005646
2224,San Roque,5,5702,CATEMU,-7887942.78159853,-3867169.76277141,-7889130.96708924,-3867148.72348295,-7889109.97235182,-3865954.94277635,-7887921.90657376,-3865975.97270241
2225,Panquehue,5,5704,PANQUEHUE,-7886754.58679444,-3867190.68174792,-7887942.78159853,-3867169.76277141,-7887921.90657376,-3865975.97270241,-7886733.83148616,-3865996.88237001
2226,Panquehue,5,5704,PANQUEHUE,-7886754.58679444,-3867190.68174792,-7886733.83148616,-3865996.88237001,-7885545.74714236,-3866017.67177533,-7885566.38273034,-3867211.48040866
2227,Tierras Blancas,5,5701,SAN FELIPE,-7871307.23110717,-3867451.67833972,-7872495.54212832,-3867432.32375969,-7872476.22370906,-3866238.41684782,-7871288.03245225,-3866257.7628145
2228,Curimón,5,5701,SAN FELIPE,-7868930.58341997,-3867490.02640523,-7870118.91151992,-3867470.91255608,-7870099.83263289,-3866276.98847104,-7868911.62430433,-3866296.0938139
2229,Curimón,5,5701,SAN FELIPE,-7867742.24686074,-3867509.01988368,-7868930.58341997,-3867490.02640523,-7868911.62430433,-3866296.0938139,-7867723.40751997,-3866315.07883957
2230,Curimón,5,5706,SANTA MARÍA,-7866553.9018956,-3867527.89298793,-7867742.24686074,-3867509.01988368,-7867723.40751997,-3866315.07883957,-7866535.18233317,-3866333.94354458
2231,El LLano,5,5706,SANTA MARÍA,-7864177.18696125,-3867565.27806001,-7865365.54857797,-3867546.64571452,-7865346.94879731,-3866352.68792547,-7864158.70696579,-3866371.31197878
2232,El LLano,5,5706,SANTA MARÍA,-7862988.81709885,-3867583.79002098,-7864177.18696125,-3867565.27806001,-7864158.70696579,-3866371.31197878,-7862970.45689198,-3866389.81570111
2233,El LLano,5,5706,SANTA MARÍA,-7861800.43904418,-3867602.18159403,-7862988.81709885,-3867583.79002098,-7862970.45689198,-3866389.81570111,-7861782.19862927,-3866408.19908907
2234,El LLano,5,5706,SANTA MARÍA,-7860612.05285064,-3867620.45277579,-7861800.43904418,-3867602.18159403,-7861782.19862927,-3866408.19908907,-7860593.93223106,-3866426.46213927
2235,San Esteban,5,5304,SAN ESTEBAN,-7857046.84597102,-3867674.54393987,-7858235.25626065,-3867656.63395203,-7858217.37524167,-3866462.62721302,-7857029.08475729,-3866480.52922994
2236,El Higueral,5,5304,SAN ESTEBAN,-7855858.42775621,-3867692.33352313,-7857046.84597102,-3867674.54393987,-7857029.08475729,-3866480.52922994,-7855840.78635099,-3866498.31089583
2237,El Higueral,5,5304,SAN ESTEBAN,-7854670.00166963,-3867710.00269855,-7855858.42775621,-3867692.33352313,-7855840.78635099,-3866498.31089583,-7854652.48007616,-3866515.97220743
2238,El Higueral,5,5304,SAN ESTEBAN,-7853481.5677647,-3867727.55146289,-7854670.00166963,-3867710.00269855,-7854652.48007616,-3866515.97220743,-7853464.16598621,-3866533.5131615
2239,Los Llanos Altos,5,5304,SAN ESTEBAN,-7853481.5677647,-3867727.55146289,-7853464.16598621,-3866533.5131615,-7852275.84413455,-3866550.93375482,-7852293.12609486,-3867744.97981292
2240,Quintero,5,5107,QUINTERO,-7963994.08910766,-3866774.08496972,-7965181.68715578,-3866745.34192091,-7965153.02701313,-3865552.15266347,-7963965.54843983,-3865580.88292749
2241,Quintero,5,5107,QUINTERO,-7962806.47833186,-3866802.70794458,-7963994.08910766,-3866774.08496972,-7963965.54843983,-3865580.88292749,-7962778.05714409,-3865609.49317087
2242,Quintero,5,5107,QUINTERO,-7961618.85488157,-3866831.21084026,-7962806.47833186,-3866802.70794458,-7962778.05714409,-3865609.49317087,-7961590.55317907,-3865637.98338838
2243,Las Ventanas - Caleta Horcón - Loncura,5,5107,QUINTERO,-7960431.21880997,-3866859.59365153,-7961618.85488157,-3866831.21084026,-7961590.55317907,-3865637.98338838,-7960403.03659794,-3865666.3535748
2244,Las Ventanas - Caleta Horcón - Loncura,5,5107,QUINTERO,-7959243.57017027,-3866887.85637319,-7960431.21880997,-3866859.59365153,-7960403.03659794,-3865666.3535748,-7959215.50745388,-3865694.60372493
2245,Las Ventanas - Caleta Horcón - Loncura,5,5107,QUINTERO,-7958055.90901565,-3866915.99900004,-7959243.57017027,-3866887.85637319,-7959215.50745388,-3865694.60372493,-7958027.96580006,-3865722.7338336
2246,Las Ventanas - Caleta Horcón - Loncura,5,5107,QUINTERO,-7956868.23539933,-3866944.02152695,-7958055.90901565,-3866915.99900004,-7958027.96580006,-3865722.7338336,-7956840.41168966,-3865750.74389564
2247,Quillota - La Calera - La Cruz - Hijuelas,5,5502,CALERA,-7928360.46847789,-3867580.51916141,-7929548.42520604,-3867555.38052374,-7929523.35149794,-3866361.83092766,-7928335.51439225,-3866386.95838141
2248,Quillota - La Calera - La Cruz - Hijuelas,5,5502,CALERA,-7927172.50061914,-3867605.53757731,-7928360.46847789,-3867580.51916141,-7928335.51439225,-3866386.95838141,-7927147.66616055,-3866411.96566679
2249,Quillota - La Calera - La Cruz - Hijuelas,5,5502,CALERA,-7925984.52168309,-3867630.43576684,-7927172.50061914,-3867605.53757731,-7927147.66616055,-3866411.96566679,-7925959.80685612,-3866436.85277923
2250,Quillota - La Calera - La Cruz - Hijuelas,5,5502,CALERA,-7924796.53172303,-3867655.21372543,-7925984.52168309,-3867630.43576684,-7925959.80685612,-3866436.85277923,-7924771.9365322,-3866461.61971415
2251,Quillota - La Calera - La Cruz - Hijuelas,5,5502,CALERA,-7923608.53079225,-3867679.87144854,-7924796.53172303,-3867655.21372543,-7924771.9365322,-3866461.61971415,-7923584.05524209,-3866486.26646702
2252,Quillota - La Calera - La Cruz - Hijuelas,5,5502,CALERA,-7922420.51894404,-3867704.40893166,-7923608.53079225,-3867679.87144854,-7923584.05524209,-3866486.26646702,-7922396.16303905,-3866510.79303331
2253,Quillota - La Calera - La Cruz - Hijuelas,5,5502,CALERA,-7921232.49623171,-3867728.82617028,-7922420.51894404,-3867704.40893166,-7922396.16303905,-3866510.79303331,-7921208.25997635,-3866535.19940853
2254,Quillota - La Calera - La Cruz - Hijuelas,5,5502,CALERA,-7920044.46270855,-3867753.12315993,-7921232.49623171,-3867728.82617028,-7921208.25997635,-3866535.19940853,-7920020.34610728,-3866559.4855882
2255,Quillota - La Calera - La Cruz - Hijuelas,5,5502,CALERA,-7918856.41842788,-3867777.29989613,-7920044.46270855,-3867753.12315993,-7920020.34610728,-3866559.4855882,-7918832.42148512,-3866583.65156788
2256,Catemu,5,5702,CATEMU,-7898658.07142252,-3868169.90142436,-7899846.29042256,-3868147.76965708,-7899824.20860069,-3866953.95649373,-7898636.10933113,-3866976.0784133
2257,El Mirador,5,5702,CATEMU,-7890340.26707952,-3868321.45433369,-7891528.55354168,-3868300.16495971,-7891507.30991712,-3867106.28398568,-7890319.14321322,-3867127.56388642
2258,San Roque,5,5702,CATEMU,-7889151.97119338,-3868342.62334998,-7890340.26707952,-3868321.45433369,-7890319.14321322,-3867127.56388642,-7889130.96708924,-3867148.72348295
2259,San Roque,5,5704,PANQUEHUE,-7889151.97119338,-3868342.62334998,-7889130.96708924,-3867148.72348295,-7887942.78159853,-3867169.76277141,-7887963.66593666,-3868363.67200468
2260,Tierras Blancas,5,5701,SAN FELIPE,-7872495.54212832,-3867432.32375969,-7871307.23110717,-3867451.67833972,-7871326.43832817,-3868645.71308075,-7872514.86916707,-3868626.34988384
2261,Curimón,5,5701,SAN FELIPE,-7868949.55099492,-3868684.07821939,-7870137.99891964,-3868664.95586044,-7870118.91151992,-3867470.91255608,-7868930.58341997,-3867490.02640523
2262,Curimón,5,5701,SAN FELIPE,-7867761.0946074,-3868703.08015408,-7868949.55099492,-3868684.07821939,-7868930.58341997,-3867490.02640523,-7867742.24686074,-3867509.01988368
2263,Curimón,5,5701,SAN FELIPE,-7866572.62981053,-3868721.96166102,-7867761.0946074,-3868703.08015408,-7867742.24686074,-3867509.01988368,-7866553.9018956,-3867527.89298793
2264,El LLano,5,5706,SANTA MARÍA,-7863007.185498,-3868777.88358081,-7864195.6752024,-3868759.36337782,-7864177.18696125,-3867565.27806001,-7862988.81709885,-3867583.79002098
2265,El LLano,5,5706,SANTA MARÍA,-7861818.68759794,-3868796.28334232,-7863007.185498,-3868777.88358081,-7862988.81709885,-3867583.79002098,-7861800.43904418,-3867602.18159403
2266,El LLano,5,5706,SANTA MARÍA,-7860630.18155567,-3868814.56265898,-7861818.68759794,-3868796.28334232,-7861800.43904418,-3867602.18159403,-7860612.05285064,-3867620.45277579
2267,San Esteban,5,5304,SAN ESTEBAN,-7858253.14525824,-3868850.75994432,-7859441.66742463,-3868832.72152742,-7859423.65857166,-3867638.6035629,-7858235.25626065,-3867656.63395203
2268,San Esteban,5,5304,SAN ESTEBAN,-7857064.61510995,-3868868.67790635,-7858253.14525824,-3868850.75994432,-7858235.25626065,-3867656.63395203,-7857046.84597102,-3867674.54393987
2269,San Esteban,5,5304,SAN ESTEBAN,-7855876.0770332,-3868886.47541024,-7857064.61510995,-3868868.67790635,-7857046.84597102,-3867674.54393987,-7855858.42775621,-3867692.33352313
2270,San Esteban,5,5304,SAN ESTEBAN,-7854687.53108143,-3868904.15245271,-7855876.0770332,-3868886.47541024,-7855858.42775621,-3867692.33352313,-7854670.00166963,-3867710.00269855
2271,Quintero,5,5107,QUINTERO,-7964022.64250317,-3867967.40593906,-7965210.36007929,-3867938.65010021,-7965181.68715578,-3866745.34192091,-7963994.08910766,-3866774.08496972
2272,Quintero,5,5107,QUINTERO,-7962834.91219413,-3867996.04165064,-7964022.64250317,-3867967.40593906,-7963994.08910766,-3866774.08496972,-7962806.47833186,-3866802.70794458
2273,Quintero,5,5107,QUINTERO,-7961647.16920537,-3868024.55722968,-7962834.91219413,-3867996.04165064,-7962806.47833186,-3866802.70794458,-7961618.85488157,-3866831.21084026
2274,Las Ventanas - Caleta Horcón - Loncura,5,5107,QUINTERO,-7960459.41359011,-3868052.95267098,-7961647.16920537,-3868024.55722968,-7961618.85488157,-3866831.21084026,-7960431.21880997,-3866859.59365153
2275,Las Ventanas - Caleta Horcón - Loncura,5,5107,QUINTERO,-7959271.64540156,-3868081.22796931,-7960459.41359011,-3868052.95267098,-7960431.21880997,-3866859.59365153,-7959243.57017027,-3866887.85637319
2276,Las Ventanas - Caleta Horcón - Loncura,5,5107,QUINTERO,-7958083.86469295,-3868109.38311951,-7959271.64540156,-3868081.22796931,-7959243.57017027,-3866887.85637319,-7958055.90901565,-3866915.99900004
2277,Las Ventanas - Caleta Horcón - Loncura,5,5107,QUINTERO,-7958083.86469295,-3868109.38311951,-7958055.90901565,-3866915.99900004,-7956868.23539933,-3866944.02152695,-7956896.0715175,-3868137.41811639
2278,Quillota - La Calera - La Cruz - Hijuelas,5,5504,LA CRUZ,-7928385.43369411,-3868774.1990158,-7929573.51009802,-3868749.04918962,-7929548.42520604,-3867555.38052374,-7928360.46847789,-3867580.51916141
2279,Quillota - La Calera - La Cruz - Hijuelas,5,5504,LA CRUZ,-7927197.34615503,-3868799.22856677,-7928385.43369411,-3868774.1990158,-7928360.46847789,-3867580.51916141,-7927172.50061914,-3867605.53757731
2280,Quillota - La Calera - La Cruz - Hijuelas,5,5502,CALERA,-7926009.24753408,-3868824.13783794,-7927197.34615503,-3868799.22856677,-7927172.50061914,-3867605.53757731,-7925984.52168309,-3867630.43576684
2281,Quillota - La Calera - La Cruz - Hijuelas,5,5502,CALERA,-7924821.13788457,-3868848.92682474,-7926009.24753408,-3868824.13783794,-7925984.52168309,-3867630.43576684,-7924796.53172303,-3867655.21372543
2282,Quillota - La Calera - La Cruz - Hijuelas,5,5502,CALERA,-7923633.01725983,-3868873.59552261,-7924821.13788457,-3868848.92682474,-7924796.53172303,-3867655.21372543,-7923608.53079225,-3867679.87144854
2283,Quillota - La Calera - La Cruz - Hijuelas,5,5502,CALERA,-7922444.88571316,-3868898.14392704,-7923633.01725983,-3868873.59552261,-7923608.53079225,-3867679.87144854,-7922420.51894404,-3867704.40893166
2284,Quillota - La Calera - La Cruz - Hijuelas,5,5503,HIJUELAS,-7921256.74329789,-3868922.57203351,-7922444.88571316,-3868898.14392704,-7922420.51894404,-3867704.40893166,-7921232.49623171,-3867728.82617028
2285,Quillota - La Calera - La Cruz - Hijuelas,5,5503,HIJUELAS,-7920068.59006734,-3868946.87983756,-7921256.74329789,-3868922.57203351,-7921232.49623171,-3867728.82617028,-7920044.46270855,-3867753.12315993
2286,Quillota - La Calera - La Cruz - Hijuelas,5,5503,HIJUELAS,-7918880.42607484,-3868971.06733471,-7920068.59006734,-3868946.87983756,-7920044.46270855,-3867753.12315993,-7918856.41842788,-3867777.29989613
2287,Catemu,5,5702,CATEMU,-7899846.29042256,-3868147.76965708,-7898658.07142252,-3868169.90142436,-7898680.04331145,-3869363.8436175,-7899868.38209532,-3869341.70199846
2288,Lo Campo,5,5702,CATEMU,-7892738.20343613,-3869472.74588117,-7893926.59069404,-3869451.20621933,-7893905.09798061,-3868257.22515427,-7892716.8305265,-3868278.75523192
2289,Lo Campo,5,5704,PANQUEHUE,-7891549.80664358,-3869494.16513962,-7892738.20343613,-3869472.74588117,-7892716.8305265,-3868278.75523192,-7891528.55354168,-3868300.16495971
2290,El Mirador,5,5704,PANQUEHUE,-7891549.80664358,-3869494.16513962,-7891528.55354168,-3868300.16495971,-7890340.26707952,-3868321.45433369,-7890361.40036978,-3869515.46399075
2291,Bucalemu,5,5701,SAN FELIPE,-7868968.52703264,-3869878.24930963,-7870157.09483557,-3869859.11843739,-7870137.99891964,-3868664.95586044,-7868949.55099492,-3868684.07821939
2292,Bucalemu,5,5701,SAN FELIPE,-7867779.95076343,-3869897.25970403,-7868968.52703264,-3869878.24930963,-7868949.55099492,-3868684.07821939,-7867761.0946074,-3868703.08015408
2293,San Rafael,5,5701,SAN FELIPE,-7865402.77303998,-3869934.91904541,-7866591.3660814,-3869916.14961711,-7866572.62981053,-3868721.96166102,-7865384.15665772,-3868740.72273675
2294,San Rafael,5,5701,SAN FELIPE,-7864214.17169263,-3869953.56798547,-7865402.77303998,-3869934.91904541,-7865384.15665772,-3868740.72273675,-7864195.6752024,-3868759.36337782
2295,San Rafael,5,5301,LOS ANDES,-7863025.56209279,-3869972.09643387,-7864214.17169263,-3869953.56798547,-7864195.6752024,-3868759.36337782,-7863007.185498,-3868777.88358081
2296,San Esteban,5,5706,SANTA MARÍA,-7859459.68431294,-3870026.95879521,-7860648.31834949,-3870008.79184211,-7860630.18155567,-3868814.56265898,-7859441.66742463,-3868832.72152742
2297,San Esteban,5,5304,SAN ESTEBAN,-7858271.04223773,-3870045.00524317,-7859459.68431294,-3870026.95879521,-7859441.66742463,-3868832.72152742,-7858253.14525824,-3868850.75994432
2298,San Esteban,5,5304,SAN ESTEBAN,-7857082.39217733,-3870062.93118268,-7858271.04223773,-3870045.00524317,-7858253.14525824,-3868850.75994432,-7857064.61510995,-3868868.67790635
2299,San Esteban,5,5304,SAN ESTEBAN,-7855893.7341852,-3870080.73661044,-7857082.39217733,-3870062.93118268,-7857064.61510995,-3868868.67790635,-7855876.0770332,-3868886.47541024
2300,San Esteban,5,5304,SAN ESTEBAN,-7854705.06831481,-3870098.4215232,-7855893.7341852,-3870080.73661044,-7855876.0770332,-3868886.47541024,-7854687.53108143,-3868904.15245271
2301,Quintero,5,5107,QUINTERO,-7964051.20863161,-3869160.84588857,-7965239.04578894,-3869132.07725443,-7965210.36007929,-3867938.65010021,-7964022.64250317,-3867967.40593906
2302,Quintero,5,5107,QUINTERO,-7962863.35873611,-3869189.49434209,-7964051.20863161,-3869160.84588857,-7964022.64250317,-3867967.40593906,-7962834.91219413,-3867996.04165064
2303,Quintero,5,5107,QUINTERO,-7961675.49615567,-3869218.02260971,-7962863.35873611,-3869189.49434209,-7962834.91219413,-3867996.04165064,-7961647.16920537,-3868024.55722968
2304,Las Ventanas - Caleta Horcón - Loncura,5,5107,QUINTERO,-7960487.62094353,-3869246.43068622,-7961675.49615567,-3869218.02260971,-7961647.16920537,-3868024.55722968,-7960459.41359011,-3868052.95267098
2305,Las Ventanas - Caleta Horcón - Loncura,5,5107,QUINTERO,-7959299.73315292,-3869274.7185664,-7960487.62094353,-3869246.43068622,-7960459.41359011,-3868052.95267098,-7959271.64540156,-3868081.22796931
